"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Mexico","2022","291812","Acids; carboxylic acids, (with alcohol function but without other oxygen function), tartaric acid","Import","10925790","3006439.719","Weight in kilograms","3006439.719"
"Mexico","2022","291813","Acids; carboxylic acids, (with alcohol function but without other oxygen function); salts and esters of tartaric acid","Import","128947","21453.319","Weight in kilograms","21453.319"
"Mexico","2022","291814","Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid","Import","208942943","105062790","Weight in kilograms","105062790"
"Mexico","2022","291814","Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid","Export","967156","345806","Weight in kilograms","345806"
"Mexico","2022","291815","Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid","Import","36035840","20032049.088","Weight in kilograms","20032049.088"
"Mexico","2022","291816","Acids; carboxylic acids, (with alcohol function but without other oxygen function), gluconic acid, its salts and esters","Import","11725292","10982435.05","Weight in kilograms","10982435.05"
"Mexico","2022","291816","Acids; carboxylic acids, (with alcohol function but without other oxygen function), gluconic acid, its salts and esters","Export","505366","196728","Weight in kilograms","196728"
"Mexico","2022","291819","Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters","Import","35457029","5296225.833","Weight in kilograms","5296225.833"
"Mexico","2022","291819","Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters","Export","322483","48899","Weight in kilograms","48899"
"Mexico","2022","291821","Acids; carboxylic acids, (with phenol function but without other oxygen function), salicylic acid and its salts","Import","7352127","2321797","Weight in kilograms","2321797"
"Mexico","2022","291822","Acids; carboxylic acids, (with phenol function but without other oxygen function), o-acetylsalicylic acid, its salts and esters","Import","271995","71431","Weight in kilograms","71431"
"Mexico","2022","291823","Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2","Import","12766359","2797776.889","Weight in kilograms","2797776.889"
"Mexico","2022","291823","Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2","Export","2670248","480840","Weight in kilograms","480840"
"Mexico","2022","291829","Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2","Import","15532123","2337880.099","Weight in kilograms","2337880.099"
"Mexico","2022","291829","Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2","Export","61416","5128","Weight in kilograms","5128"
"Mexico","2022","291830","Acids; carboxylic acids, (with aldehyde or ketone function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives","Import","25175914","1242041.049","Weight in kilograms","1242041.049"
"Mexico","2022","291830","Acids; carboxylic acids, (with aldehyde or ketone function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives","Export","5647","430","Weight in kilograms","430"
"Mexico","2022","291899","Acids; carboxylic acids, with additional oxygen function (not alcohol, phenol, aldehyde or ketone) and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives; other than 2,4,5-T (ISO)","Import","46687681","3134016.842","Weight in kilograms","3134016.842"
"Mexico","2022","291899","Acids; carboxylic acids, with additional oxygen function (not alcohol, phenol, aldehyde or ketone) and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives; other than 2,4,5-T (ISO)","Export","4499444","979132","Weight in kilograms","979132"
"Mexico","2022","291990","Esters; phosphoric, and their salts, including lactophosphates, their halogenated, sulphonated, nitrated or nitrosated derivatives; other than tris(2,3-dibromopropyl) phosphate","Import","32535189","7124410.878","Weight in kilograms","7124410.878"
"Mexico","2022","291990","Esters; phosphoric, and their salts, including lactophosphates, their halogenated, sulphonated, nitrated or nitrosated derivatives; other than tris(2,3-dibromopropyl) phosphate","Export","43079","16730","Weight in kilograms","16730"
"Mexico","2022","292019","Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion)","Import","222556","69625","Weight in kilograms","69625"
"Mexico","2022","292029","Esters; phosphite esters and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920","Import","4801939","907259","Weight in kilograms","907259"
"Mexico","2022","292090","Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920","Export","1089929","","No Quantity",""
"Mexico","2022","292090","Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920","Import","19941515","5547119.757","Weight in kilograms","5547119.757"
"Mexico","2022","292119","Amine-function compounds; acyclic monoamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.1","Import","30685487","6677493.916","Weight in kilograms","6677493.916"
"Mexico","2022","292119","Amine-function compounds; acyclic monoamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.1","Export","2884079","776002","Weight in kilograms","776002"
"Mexico","2022","292121","Amine-function compounds; acyclic polyamines and their derivatives, ethylenediamine and its salts","Import","5249480","866960.973","Weight in kilograms","866960.973"
"Mexico","2022","292122","Amine-function compounds; acyclic polyamines and their derivatives, hexamethylenediamine and its salts","Import","953895","152682","Weight in kilograms","152682"
"Mexico","2022","292129","Amine-function compounds; acyclic polyamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.2","Import","24869562","5502455","Weight in kilograms","5502455"
"Mexico","2022","292129","Amine-function compounds; acyclic polyamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.2","Export","413534","59981","Weight in kilograms","59981"
"Mexico","2022","292130","Amine-function compounds; cyclanic, cyclenic or cycloterpenic mono- or polyamines and their derivatives; salts thereof","Import","7237152","742564.46","Weight in kilograms","742564.46"
"Mexico","2022","292142","Amine-function-compounds; aromatic monoamines and their derivatives, aniline derivatives and their salts","Import","3139804","826138.684","Weight in kilograms","826138.684"
"Mexico","2022","292143","Amine-function compounds; aromatic monoamines and their derivatives, toluidines and their derivatives; salts thereof","Import","611363","124665","Weight in kilograms","124665"
"Mexico","2022","292144","Amine-function compounds; aromatic monoamines and their derivatives, diphenylamine and its derivatives; salts thereof","Import","2584903","715333.516","Weight in kilograms","715333.516"
"Mexico","2022","292145","Amine-function compounds; aromatic monoamines and their derivatives; 1-naphthylamine (alpha-naphthylamine), 2-naphthylamine (beta-naphthaylamine) and their derivatives; salts thereof","Import","184661","30035.343","Weight in kilograms","30035.343"
"Mexico","2022","292149","Amine-function compounds; aromatic monoamines and their derivatives; salts thereof; n.e.c. in item no. 2921.4","Import","10223536","513025.169","Weight in kilograms","513025.169"
"Mexico","2022","292151","Amine-function compounds; aromatic amines and their derivatives; o-, m-, p-phenylenediamine, diaminotoluenes and their derivatives; salts thereof","Import","25095592","6046123.285","Weight in kilograms","6046123.285"
"Mexico","2022","292159","Amine-function compounds; aromatic polyamines and their derivatives, other than item no. 2921.51","Import","3844579","469923.148","Weight in kilograms","469923.148"
"Mexico","2022","292211","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, monoethanolamine and its salts","Import","3382598","1199451","Weight in kilograms","1199451"
"Mexico","2022","292211","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, monoethanolamine and its salts","Export","103030","29399","Weight in kilograms","29399"
"Mexico","2022","292212","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, diethanolamine and its salts","Import","1285349","480147.993","Weight in kilograms","480147.993"
"Mexico","2022","292215","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, triethanolamine","Import","10189439","7471441","Weight in kilograms","7471441"
"Mexico","2022","292217","Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, Methyldiethanolamine and ethyldiethanolamine","Import","3999445","1711230","Weight in kilograms","1711230"
"Mexico","2022","292219","Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof, n.e.c. in item no. 2922.1","Import","41675136","5982289.939","Weight in kilograms","5982289.939"
"Mexico","2022","292219","Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof, n.e.c. in item no. 2922.1","Export","61168","16832","Weight in kilograms","16832"
"Mexico","2022","292221","Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, aminohydroxynaphthalenesulphonic acids and their salts","Import","28689","3287.668","Weight in kilograms","3287.668"
"Mexico","2022","292229","Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof n.e.c. in item no. 2922.2","Import","11305403","617912.784","Weight in kilograms","617912.784"
"Mexico","2022","292239","Amino-aldehydes, amino-ketones and amino-quinones; other than those containing more than one kind of oxygen function; salts thereof, excluding amfepramone (INN), methadone (INN), and normethadone (INN) and salts thereof","Import","1650062","59838.123","Weight in kilograms","59838.123"
"Mexico","2022","292241","Amino-acids, other than those containing more than one kind of oxygen function, and their esters; lysine and its esters; salts thereof","Import","74293746","44014411.555","Weight in kilograms","44014411.555"
"Mexico","2022","292242","Amino-acids, other than those containing more than one kind of oxygen function, and their esters; glutamic acid and its esters; salts thereof","Import","40061301","22592956.974","Weight in kilograms","22592956.974"
"Mexico","2022","292249","Amino-acids, other than those containing more than one kind of oxygen function, their esters; salts thereof, excluding lysine, glutamic acid, anthranalic acid and tilidine, their esters and salts thereof","Import","75718983","14616168.47","Weight in kilograms","14616168.47"
"Mexico","2022","292249","Amino-acids, other than those containing more than one kind of oxygen function, their esters; salts thereof, excluding lysine, glutamic acid, anthranalic acid and tilidine, their esters and salts thereof","Export","2908363","264332","Weight in kilograms","264332"
"Mexico","2022","292250","Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function","Import","84488033","21846151.583","Weight in kilograms","21846151.583"
"Mexico","2022","292310","Quaternary ammonium salts and hydroxides; choline and its salts, whether or not chemically defined","Import","2366938","1777507","Weight in kilograms","1777507"
